time,x,y,z,a
0.044842357,0.0,0.0,0.0,0.0
0.049613659,-0.0063214302,-0.011449099,-0.051959991,0.053580622
0.054384232,-0.039501429,0.0016059875,-0.10406303,0.11131962
0.059155639,-0.073083878,0.05065608,-0.22643089,0.24326578
0.063927774,-0.11120939,0.10921931,-0.35727119,0.38979366
0.068699076,-0.14641762,0.16043448,-0.52815247,0.57107125
0.073469649,-0.20832002,0.1505394,-0.69956684,0.74528726
0.078241055,-0.26335859,0.14952374,-0.85178089,0.90401647
0.083013191,-0.28063047,0.11622381,-1.0035505,1.0485109
0.087784493,-0.22625875,0.048713207,-1.0828743,1.1073314
0.092555066,-0.19518495,0.0097842216,-1.1633487,1.1796495
0.097326472,-0.075959563,-0.0079543591,-1.1919007,1.1943452
0.10209861,0.10104501,-0.024128437,-1.1626773,1.1673092
0.10686991,0.20998693,0.00076723099,-0.98489523,1.0070321
0.11164048,0.1868372,0.054839611,-0.65639019,0.68466313
0.11641194,0.074590087,0.046426058,-0.16900921,0.19048142
0.12118408,-0.055818915,-0.051359415,0.42563915,0.43234503
0.12595538,-0.22742748,-0.13608861,0.97519588,1.0105693
0.13072595,-0.38237858,-0.1652236,1.4452553,1.5040861
0.13549736,-0.4357475,-0.19307256,1.7290115,1.7934976
0.14026949,-0.34614539,-0.22541785,1.7386131,1.7870102
0.1450408,-0.20141089,-0.26735783,1.5273638,1.5636133
0.14981137,0.0015159845,-0.32561874,1.1859407,1.2298314
0.15458277,0.19891727,-0.36058736,0.84879017,0.94341723
0.15935496,0.3523531,-0.37726545,0.51181602,0.72693712
0.16412626,0.47723913,-0.44234514,0.18736649,0.67715036
0.16889684,0.50076783,-0.43101883,-0.10566807,0.66911239
0.17366824,0.36855829,-0.28973174,-0.3741312,0.59979484
0.17844038,0.22412837,-0.13501382,-0.56436539,0.62206957
0.18321178,0.09516263,0.003677845,-0.6958189,0.70230577
0.18798231,-0.035291553,0.1369307,-0.84029198,0.85210687
0.19275371,-0.14369643,0.21709418,-0.96780109,1.0022063
0.19752585,-0.20997334,0.27172303,-1.0165167,1.0729531
0.20229715,-0.22131157,0.29002118,-1.0306149,1.0932786
0.20706777,-0.20454872,0.28464365,-0.99249172,1.0525692
0.21183918,-0.15803611,0.30719805,-0.87781906,0.94335166
0.21661132,-0.1408217,0.33090043,-0.68127155,0.77036146
0.22138262,-0.1991986,0.37618566,-0.36480045,0.56060245
0.22615324,-0.27845472,0.43282342,0.071579933,0.51961219
0.23092465,-0.41418588,0.48613381,0.42746162,0.7685047
0.23569678,-0.48000264,0.48213291,0.67516422,0.95848913
0.24046819,-0.47780234,0.33523846,0.77568626,0.97075696
0.24523871,-0.28467906,0.035997152,0.80755615,0.85702094
0.25001012,-0.024554372,-0.33645773,0.77252579,0.84297261
0.25478231,0.23073804,-0.62797904,0.79863739,1.0418346
0.25955361,0.44777548,-0.75758886,0.82394695,1.2055423
0.26432418,0.56746089,-0.8489821,0.72914028,1.2547621
0.26909564,0.69492424,-0.92626595,0.54699039,1.2806587
0.27386777,0.66992795,-0.88598013,0.38443756,1.1753963
0.27863908,0.52228785,-0.68465924,0.1937952,0.88266611
0.2834097,0.32346833,-0.39868975,-0.088279724,0.5209401
0.28818111,0.11506057,-0.034564257,-0.42081261,0.43762641
0.29295324,-0.022022963,0.31206679,-0.72371864,0.7884411
0.29772465,-0.019365191,0.56576085,-0.97940445,1.1312354
0.30249517,0.19382942,0.66596794,-1.1987257,1.3849283
0.30726663,0.18920541,0.56664968,-1.3028393,1.4332762
0.31203876,0.25565648,0.52289271,-1.3080606,1.4317121
0.31681007,0.23001707,0.44200659,-1.2772799,1.3710294
0.32158069,0.53621423,0.26308298,-1.0555964,1.212857
0.32635215,0.42416286,0.18205023,-0.38440514,0.60068605
0.33112428,0.22063684,0.2926569,0.11073208,0.38287109
0.33589559,-0.0095293522,0.38085175,0.68773556,0.78620548
0.34066621,-0.28726345,0.42882705,1.2143526,1.3194943
0.34543762,-0.51708627,0.41917896,1.5036669,1.6444158
0.35020981,-0.68175024,0.29033566,1.5078363,1.680074
0.35498111,-0.7638728,0.054691315,1.3774176,1.5759987
0.35975173,-0.69014066,-0.32229066,1.2063017,1.4266496
0.36452314,-0.54203701,-0.7163794,1.0822077,1.4064768
0.36929533,-0.29233843,-0.99029899,0.94529629,1.3999068
0.37406663,-0.17484307,-1.1936121,0.69822693,1.3938439
0.37883725,-0.055244803,-1.1809831,0.29907036,1.2195147
0.38360866,-0.023745298,-0.80374455,0.24782181,0.84141832
0.38838085,-0.17519248,-0.51185131,0.029836655,0.54182506
0.39315215,-0.14724708,-0.19885659,-0.1499958,0.28935167
0.39792277,-0.066862106,0.056352377,-0.46521568,0.47336219
0.40269423,0.18132043,0.2894063,-0.65742874,0.74084118
0.40746637,1.0557598,0.47573519,-0.78300476,1.3978731
0.41223777,1.3007575,0.73226142,-0.74370003,1.667713
0.4170083,1.3760585,0.84258819,-0.69264221,1.7559171
0.42177975,1.452857,0.81403351,-0.46415234,1.7288382
0.42655189,1.4661342,0.73354506,-0.062098503,1.6405774
0.4313233,1.4837376,0.67491674,0.45317459,1.6918502
0.43609387,1.4021133,0.61931896,0.92268944,1.7890873
0.44086533,1.1966159,0.60528612,1.1703243,1.7798652
0.44563746,0.85670519,0.55823016,1.3007193,1.6545197
0.45040887,0.54184067,0.44498158,1.3013058,1.4781734
0.45517939,0.20615435,0.24515128,1.1617804,1.2051275
0.45995085,-0.062837601,-0.046826839,0.89770794,0.901122
0.46472303,-0.27510655,-0.38164353,0.5336628,0.71142911
0.46949434,-0.4637742,-0.70066381,0.088945389,0.84494234
0.47426496,-0.70436978,-0.97393632,-0.27312756,1.2325938
0.47903642,-1.0102911,-1.0464339,-0.56607723,1.5608189
0.48380856,-1.3947164,-0.93105388,-0.85747528,1.8834434
0.48857996,-1.5553595,-1.0333016,-1.0410948,2.1379274
0.49335053,-1.640941,-1.1270897,-1.1964045,2.3225853
0.49812199,-1.5846117,-1.1074605,-1.3688974,2.3688274
0.50289413,-1.3598108,-0.95157957,-1.4732356,2.2192369
0.50766553,-1.0394926,-0.72049093,-1.3488646,1.8490775
0.51243611,-0.62856549,-0.4850347,-1.0544758,1.3199517
0.51720757,-0.2047708,-0.24719906,-0.7048502,0.7745013
0.52197975,0.18342471,-0.07753396,-0.39946938,0.44635403
0.52675106,0.53224003,0.023039579,-0.12309933,0.54677575
0.53152168,0.78540814,0.12755132,0.12971687,0.80620205
0.53629314,0.90718639,0.19736886,0.3430872,0.98977292
0.54106533,0.89008284,0.25619149,0.56519127,1.085045
0.54583663,0.76022518,0.32525635,0.72749996,1.1013583
0.55060725,0.52775753,0.32147837,0.78799343,1.001404
0.55537871,0.28182876,0.18406606,0.7095499,0.78534631
0.5601509,0.042414308,-0.056880236,0.50024796,0.50525474
0.56492231,-0.17602205,-0.34981918,0.24387264,0.4613362
0.56969288,-0.35490459,-0.62704849,-0.033408165,0.72129272
0.57446428,-0.55418962,-0.80221725,-0.31760788,1.0254528
0.57923647,-0.73588514,-0.88218331,-0.59016037,1.2915354
0.58400788,-0.90922672,-0.85478377,-0.83034992,1.4989428
0.58877845,-1.0498784,-0.75573707,-1.0317688,1.6546691
0.59354991,-1.1458825,-0.64451575,-1.1831293,1.7686837
0.5983221,-1.2212126,-0.5235405,-1.218482,1.8028182
0.6030935,-1.1860057,-0.41684937,-1.2407141,1.7662798
0.60786408,-1.0979797,-0.28660369,-1.3139143,1.7361082
0.61263553,-0.8960132,-0.14010453,-1.4328842,1.6957671
0.61740767,-0.64086014,0.019992828,-1.4072762,1.5464565
0.62217908,-0.28153652,0.18857598,-1.2546711,1.2996243
0.62694965,0.12849641,0.34122586,-1.0636024,1.124365
0.63172111,0.53981125,0.43480563,-0.80813408,1.064675
0.6364933,0.84217227,0.34125543,-0.65492249,1.1201039
0.6412647,1.1275082,0.54464102,-0.18456173,1.2656901
0.64603527,1.1840144,0.61327457,0.23095703,1.353269
0.65080673,1.0558251,0.59406447,0.65443802,1.3769417
0.65557892,0.83576119,0.62889934,1.1077852,1.5235482
0.66035033,0.58107841,0.54342675,1.5008364,1.6986685
0.6651209,0.3398217,0.33607531,1.6987362,1.7646898
0.66989236,0.11736584,0.10786796,1.7502575,1.7575015
0.67466455,-0.13561267,-0.090383053,1.5492811,1.5578292
0.67943595,-0.38988113,-0.22931814,1.2539854,1.3330692
0.68420652,-0.60992151,-0.32470107,0.91210461,1.144277
0.68897798,-0.76738268,-0.3731606,0.54010201,1.0098689
0.69375017,-0.90518731,-0.39977407,0.11388206,0.99606852
0.69852158,-0.9325701,-0.3937161,-0.34068203,1.0680654
0.70329215,-0.84022069,-0.32529902,-0.75275421,1.1740652
0.70806366,-0.67833704,-0.2651372,-1.047123,1.275502
0.71283585,-0.45197678,-0.16270494,-1.1797523,1.273802
0.71760725,-0.1402899,-0.0089795589,-1.1137085,1.1225455
0.72237783,0.25154912,0.18769503,-0.92611599,0.97785337
0.72714928,0.64529133,0.41166615,-0.82658577,1.1265496
0.73192147,0.90178692,0.63545156,-0.79994011,1.3626894
0.73669288,1.0862043,0.79634476,-0.70275688,1.5191682
0.74146345,1.2747204,0.91581655,-0.70168591,1.7193008
0.74623491,1.3545176,0.9795661,-0.63421154,1.7878736
0.7510071,1.3367244,0.97577739,-0.50048161,1.7290042
0.75577856,1.2661896,0.84752584,-0.27930355,1.549047
0.76054913,1.1263934,0.69020438,-0.07561779,1.3232015
0.76532059,0.72321045,0.75114608,-0.017672539,1.0428644
0.77009277,0.24392748,0.76977158,0.090417862,0.81254187
0.77486418,-0.11791682,0.62537336,0.15071964,0.65399742
0.7796348,-0.40954953,0.3360908,0.12522316,0.54439755
0.78440626,-0.71415949,-0.025135517,0.059348106,0.7170619
0.78917845,-0.95587122,-0.35971045,0.033976555,1.0218786
0.79394986,-1.0884995,-0.59125233,0.055916786,1.2399747
0.79872043,-1.1705266,-0.72731233,0.082060814,1.3805252
0.80349194,-1.2120845,-0.70900774,0.069601059,1.4059464
0.80826413,-1.1820979,-0.55897498,0.047369003,1.3084542
0.81303553,-1.0446774,-0.33534503,0.0059452057,1.0971975
0.81780611,-0.81902272,-0.11970949,-0.044974327,0.82894587
0.82257762,-0.46716759,0.080585957,-0.083865166,0.4814281
0.82734981,-0.051531315,0.26066971,-0.18921375,0.32619935
0.83212121,0.30589163,0.4681952,-0.33917046,0.65407418
0.83689178,0.56164396,0.65543556,-0.40257263,0.9524203
0.8416633,0.66030663,0.8819387,-0.43453026,1.1843299
0.84643548,0.74694461,0.79000068,-0.37545681,1.1502153
0.85120689,1.166512,-0.0191679,-0.18270397,1.1808888
0.85597751,0.483181,0.29029059,-0.41137123,0.69782433
0.86074897,-0.27057526,0.6682992,-0.47872257,0.86545369
0.86552116,-0.58189553,0.75828505,-0.41200638,1.04084
0.87029262,-0.92565823,0.78609633,-0.48111248,1.3062388
0.87506319,-1.2665813,0.68813944,-0.6236496,1.5705741
0.87983465,-1.4916654,0.39175272,-0.71095467,1.6982321
0.88460689,-1.6031344,-0.020725965,-0.81489754,1.7984792
0.8893783,-1.7563794,-0.45040703,-0.89281273,2.0211011
0.89414887,-1.9192209,-0.76103902,-0.79267311,2.2115424
0.89892038,-2.121969,-0.97714472,-0.44870472,2.3788443
0.90369257,-2.1868382,-1.0665059,0.085665703,2.4345502
0.90846402,-2.0305526,-1.0668325,0.69086552,2.3955314
0.9132346,-1.7045932,-0.98018217,1.2265768,2.3175171
0.91800606,-1.2954148,-0.78224754,1.6840334,2.2640625
0.9227783,-0.81772906,-0.55559254,1.9187422,2.1584567
0.9275497,-0.37246457,-0.28141165,1.8985291,1.9550793
0.93232033,-0.007106334,0.031009197,1.6626921,1.6629964
0.93709178,0.29196316,0.31357288,1.2644148,1.3350338
0.94186397,0.41175061,0.55590296,0.73986816,1.0129025
0.94663543,0.37081054,0.72142982,0.19167042,0.83348605
0.951406,0.30121204,0.61378622,-0.24220371,0.72534465
0.95617751,0.71715099,-0.39900422,-0.23856449,0.85464783
0.9609497,-0.36663234,0.1070745,-1.2331123,1.2909106
0.96572116,-1.220341,0.57097578,-1.5094419,2.0232795
0.97049173,-1.4234582,0.41718411,-1.1688299,1.8885019
0.97526324,-1.726681,0.15974259,-1.0568533,2.0307348
0.98003543,-2.1331828,-0.054649115,-0.90288734,2.3170371
0.98480689,-2.5159802,-0.28000283,-0.67333889,2.6195311
0.98957751,-2.7954209,-0.48639274,-0.291996,2.8524056
0.99434897,-2.9825535,-0.59386992,0.18834686,3.0469298
0.99912116,-2.9918647,-0.69414806,0.54128075,3.1186665
1.0038926,-2.7584617,-0.84959912,0.82708645,3.0024992
1.0086632,-2.2629385,-0.89344668,1.0818548,2.6626204
1.0134347,-1.6665938,-0.75702834,1.2318439,2.2063695
1.0182069,-1.0657984,-0.45275927,1.1869249,1.6582243
1.0229783,-0.52090544,-0.026020288,1.0096827,1.1364324
1.027749,0.015136242,0.40939379,0.63602734,0.75654686
1.0325204,0.41000614,0.81442904,0.11157799,0.91861273
1.0372927,0.62119853,1.1265762,-0.41589642,1.3520471
1.0420641,0.61770242,1.3643413,-0.84447575,1.7193378
1.0468347,0.43781585,1.5290537,-1.1606884,1.9689808
1.0516062,0.08634311,1.5927126,-1.3175116,2.0688222
1.0563784,-0.36503813,1.5413268,-1.3013306,2.0499762
1.0611499,-0.88741207,1.3986969,-1.1770611,2.0320743
1.0659205,-1.4067966,1.1788347,-0.94256115,2.063286
1.070692,-1.91028,0.96162677,-0.68360043,2.2452628
1.0754642,-2.4179192,0.91753936,-0.36114502,2.611252
1.0802356,-3.0717268,1.38257,-0.0020999908,3.3685323
1.0850063,-3.0240896,0.63573337,1.2207537,3.3225764
1.0897777,-2.9219677,-0.17348623,2.2960558,3.7201969
1.09455,-2.5354633,-0.68363476,2.7024279,3.7681623
1.0993214,-1.9452033,-0.85633898,2.5137215,3.2917971
1.104092,-1.2247057,-0.79131389,2.1701508,2.6145049
1.1088635,-0.52305764,-0.49249506,1.6335001,1.7845064
1.1136357,0.069061458,-0.068279266,1.0752697,1.0796465
1.1184071,0.55586457,0.30704808,0.63994217,0.90154863
1.1231778,0.89434576,0.63130856,0.20458031,1.1136687
1.1279493,0.99984258,0.89680123,-0.27198505,1.3703698
1.1327215,0.90763772,1.0905075,-0.75430489,1.6068568
1.1374929,0.6485517,1.2581158,-1.1138277,1.8011349
1.1422636,0.23628396,1.3773839,-1.3507767,1.9436086
1.1470351,-0.26803768,1.3732147,-1.3745937,1.9613951
1.1518073,-0.7264322,1.1607492,-1.1567688,1.792528
1.1565788,-1.1980757,0.8744545,-0.77600765,1.6739904
1.1613493,-1.6991006,0.64355564,-0.34885502,1.8500829
1.1661208,-2.1548958,0.44007182,-0.029747963,2.1995736
1.1708931,-2.6244814,0.33678865,0.058239937,2.6466434
1.1756645,-3.0433648,0.24225831,0.044909477,3.053322
1.1804352,-3.3235726,0.20152068,-0.045470238,3.329987
1.1852066,-3.2680275,0.090651751,-0.18652725,3.2746014
1.1899789,-2.7023153,-0.061053991,-0.3544693,2.7261482
1.1947503,-2.1105576,-0.20764065,-0.44458008,2.1668455
1.199521,-1.7775145,-0.23903871,-0.33104229,1.8238109
1.2042925,-1.5715752,-0.18113756,-0.24607372,1.6010033
1.2090646,-1.3165579,-0.12634563,-0.15406704,1.3315497
1.2138361,-1.0017734,-0.090505362,-0.086262703,1.0095456
1.2186067,-0.78096306,0.0079631805,-0.073649406,0.78446858
1.2233782,-0.69407719,0.04306078,-0.078047752,0.6997777
1.2281505,-0.65138155,-0.081159592,-0.29782963,0.72082404
1.2329219,-0.61169386,-0.17226219,-0.52061462,0.82151277
1.2376926,-0.66457617,-0.266366,-0.58912754,0.92719124
1.2424641,-0.77067006,-0.24770236,-0.50601864,0.95464321
1.2472363,-0.87384456,-0.20087099,-0.52186584,1.0374476
1.2520078,-0.94397914,-0.10938954,-0.59809494,1.1228447
1.2567784,-1.0657068,0.033465624,-0.58418941,1.215783
1.2615499,-1.2544687,0.19825768,-0.54695988,1.3828098
