time,x,y,z,a
-0.0031265833240468055,2.5845254516601566,4.403243408203125,7.27367431640625,8.88676895071045
0.006837416673079133,2.5152195739746097,4.31343017578125,6.88089111328125,8.501686415028384
0.016802416677819565,2.4746539306640627,4.211791534423829,6.796167297363281,8.369646942359363
0.026766416674945503,2.338586883544922,3.8944514465332034,7.123536529541016,8.448698915750175
0.036731416679685935,2.0179536437988284,3.643722839355469,7.968229980468751,8.991192471535834
0.046695416676811874,1.4135105895996094,3.5676809692382814,8.845106506347657,9.641694290621793
0.056660416681552306,0.860859832763672,3.5516642761230472,9.37934555053711,10.066157247844622
0.06662441667867824,0.45610153198242187,3.604205017089844,9.493558044433595,10.16493810879939
0.07658941668341868,0.25626708984375,3.6609370422363283,9.353299713134765,10.047504584337444
0.08655341668054461,0.36718643188476563,3.714375915527344,9.061406707763672,9.800025808186136
0.09651841668528505,0.7358697509765625,3.730093231201172,8.73463623046875,9.526225374327044
0.10648241668241099,1.2422666931152344,3.865262145996094,8.55830291748047,9.472487889749372
0.11644741668715142,1.7438735961914062,4.229305114746094,8.544381866455078,9.691985263758783
0.12641141668427736,2.1839584350585937,4.509522399902344,8.481512603759766,9.85096557546621
0.1363764166890178,2.436632995605469,4.515210571289063,8.564589843750001,9.98381220025795
0.14634041668614373,2.466570739746094,4.267625427246094,8.838520202636719,10.120080897594962
0.15630541666178033,2.0049307250976565,3.8386175537109377,9.227710876464844,10.193398842178498
0.1662694166880101,1.2112811279296876,3.4088612365722657,9.49430648803711,10.160186641487801
0.1762344166636467,0.43065444946289066,3.12310546875,9.764644317626953,10.260971185689135
0.18619841668987647,-0.18426681518554688,2.954106903076172,9.848619689941406,10.283774192925597
0.19616341666551307,-0.5306465148925782,2.8862979125976564,10.26550277709961,10.676743353226817
0.206127416662639,-0.6834786987304687,2.834655303955078,10.760074310302734,11.148166350889092
0.21609241666737944,-0.6982978820800781,2.810256042480469,10.842852172851563,11.222860695862146
0.22605641666450538,-0.47795608520507815,2.8999195861816407,10.521171112060548,10.923965268846375
0.2360214166692458,-0.013022918701171875,3.1642698669433593,10.226583709716797,10.704942211852533
0.24598541666637175,0.6325845336914063,3.526516571044922,10.1405126953125,10.75483519361938
0.2559504166711122,1.2349319458007812,3.7411701965332034,10.347232818603516,11.071885040614053
0.2659144166682381,1.4361135864257812,3.7293447875976566,10.406958618164063,11.147879729261426
0.27587941667297855,1.2665162658691407,3.617078247070313,9.84397933959961,10.56367586286158
0.2858434166701045,0.887354736328125,3.0648765563964844,9.536518707275391,10.05614517537641
0.2958084166748449,0.4219725036621094,2.8626470947265625,10.513237609863282,10.90417233100418
0.30577241667197086,0.00718505859375,2.843936004638672,10.683134307861328,11.055197070308196
0.3157374166767113,-0.17139358520507814,2.8125013732910156,10.032587127685547,10.420765049189768
0.32570141667383723,-0.1945953369140625,2.8500732421875004,9.58052719116211,9.997363957142824
0.33566641667857766,-0.20567230224609376,2.844085693359375,9.405990142822267,9.828721946110406
0.3456304166757036,-0.2149530029296875,2.779270477294922,9.462273101806641,9.864337860830048
0.35559541668044403,-0.03742218017578125,2.679877166748047,9.548194427490236,9.917215278170694
0.36555941667756997,-0.026494903564453127,2.5042922973632815,9.958191833496095,10.26828936499436
0.3755244166823104,-0.5754034423828125,2.0254380798339846,11.272458801269531,11.467424120658766
0.38548841667943634,-1.0581495666503906,1.4278807067871095,11.826756134033204,11.959543656515883
0.3954534166841768,-1.2024494934082033,0.9427395629882813,11.882440338134765,11.980276752110246
0.4054174166813027,-1.1189231872558594,0.700543212890625,12.135863342285157,12.207453827671298
0.41538241668604314,-1.005908203125,0.5743556213378906,12.30321533203125,12.357622878175455
0.4253464166831691,-0.8184979248046875,0.5490582275390625,12.158316650390626,12.198199357335648
0.4353114166879095,-0.5875282287597656,0.6900650024414063,11.807146911621095,11.84187896069655
0.44527541668503545,-0.2996768188476563,0.8637039184570313,11.413166198730469,11.449722849674414
0.4552404166897759,-0.032482452392578125,1.0538085937500001,11.084749145507812,11.134775762484441
0.4652044166869018,0.08352630615234376,1.2039463806152344,10.930719451904297,10.997140140393544
0.4751694166625384,0.03936813354492188,1.3413606262207032,10.727891235351564,10.811496128522032
0.4851334166887682,-0.08966354370117188,1.435814208984375,10.420430603027345,10.519266892055706
0.4950984166644048,-0.25297393798828127,1.4973362731933595,10.154583435058594,10.267500984557453
0.5050624166615307,-0.5066963195800781,1.3701008605957032,9.92930191040039,10.036182240093188
0.5150274166662712,-0.60114990234375,1.1657757568359375,9.555828552246094,9.645427602767851
0.5249914166633971,-0.5384303283691406,1.046473846435547,9.157506866455078,9.23281900282645
0.5349564166681375,-0.42227188110351566,1.0964698791503906,8.866511993408203,8.944025640991102
0.5449204166652635,-0.295784912109375,1.2376263427734375,8.687933349609375,8.780626034959756
0.5548844166623894,-0.27812164306640624,1.2368778991699219,8.503666534423829,8.597648696851758
0.5648494166671298,-0.37437149047851564,1.2325369262695314,8.278684387207031,8.378300333032142
0.5748144166718703,-0.5294490051269531,1.1636801147460938,8.166567535400391,8.26603248050363
0.5847784166689962,-0.6274951171875001,1.0145901489257814,8.22494613647461,8.311009700409452
0.5947424166661222,-0.669407958984375,0.7875123596191407,8.546327819824219,8.608600463258004
0.6047074166708626,-0.6319857788085937,0.6141728210449219,9.029523010253907,9.072425258519981
0.6146714166679885,-0.5673202514648438,0.5134323120117188,9.380692749023439,9.411846867555845
0.624636416672729,-0.40430923461914064,0.4816983032226563,9.466314697265625,9.487181518248352
0.6346004166698549,-0.16600479125976564,0.4273612976074219,9.436975708007813,9.448105936268044
0.6445654166745953,0.09071136474609376,0.40475830078125,9.340875549316406,9.350080954813306
0.6545294166717213,0.288599853515625,0.4710704040527344,9.257798309326173,9.274266911038639
0.6644944166764617,0.2775228881835938,0.5185217285156251,9.300010528564453,9.318587852664065
0.6744584166735876,0.13846206665039062,0.5050497436523438,9.36258041381836,9.377214884638166
0.6844234166783281,-0.0652642822265625,0.4486170959472656,9.25480453491211,9.265901127507266
0.694387416675454,-0.3632945251464844,0.40610549926757816,9.059760131835938,9.076131237203477
0.7043524166801944,-0.6054908752441407,0.37661682128906254,8.973988494873048,9.002273542622198
0.7143164166773204,-0.8120613098144531,0.4785548400878907,9.008865966796876,9.058041969078092
0.7242814166820608,-0.9467811584472656,0.7423063659667969,9.100176086425781,9.179358262258928
0.7342454166791867,-0.9413923645019532,1.0273136901855469,9.138646087646485,9.244265536928374
0.7442104166839272,-0.8975335693359375,1.2214599609375,9.050928497314453,9.176973226928213
0.7541744166810531,-0.8184979248046875,1.2654684448242188,8.824000396728517,8.951778160746635
0.7641394166857935,-0.6631210327148438,1.1840377807617188,8.596772918701172,8.70322811294831
0.7741034166829195,-0.5143304443359376,1.050216064453125,8.444838867187501,8.525420404928246
0.7840684166876599,-0.34443374633789064,0.929117889404297,8.32883010864258,8.387568517553738
0.7940324166847859,-0.16435821533203127,0.8607101440429688,8.201594696044923,8.248272008923918
0.8039974166895263,0.1215472412109375,0.8701405334472657,8.138575744628907,8.185861801353347
0.8139614166866522,0.360450439453125,0.929267578125,8.12675033569336,8.187645190758355
0.8239264166622888,0.5164260864257812,1.033450927734375,8.126001892089844,8.207717311958534
0.8338904166885186,0.4938230895996094,1.0768606567382812,8.268355865478515,8.35279586941076
0.8438554166641552,0.38395156860351565,1.0783575439453126,8.505313110351564,8.581994226561507
0.8538194166612811,0.28156448364257813,1.0921289062500001,8.719667358398437,8.792304757424809
0.8637844166660216,0.08861572265625,1.213077392578125,8.82759292602539,8.910993568300874
0.8737484166631475,-0.12184661865234375,1.3906082153320314,8.907975769042968,9.016688422524236
0.8837134166678879,-0.2724334716796875,1.5202386474609375,8.959468688964844,9.091612878376791
0.8936774166650139,-0.35326538085937503,1.57352783203125,9.043593750000001,9.186260075924793
0.9036424166697543,-0.38050872802734376,1.5404466247558595,9.034013671875,9.172304275341672
0.9136064166668802,-0.35102005004882814,1.4697935485839844,9.008267211914063,9.134133035611063
0.9235714166716207,-0.23800506591796877,1.4229409790039063,9.070238342285156,9.184259960769348
0.9335354166687466,0.0389190673828125,1.451232147216797,9.17382293701172,9.287982381473586
0.943500416673487,0.3897894287109375,1.5144007873535157,9.321116638183595,9.451378784394095
0.9534647916734684,0.6441105651855469,1.5142510986328126,9.378597106933594,9.521865284915425
0.9634297916782089,0.7074288940429688,1.42024658203125,9.479337615966797,9.611212079201113
0.9733937916753348,0.5956114196777345,1.2892689514160156,9.721084899902344,9.824279058711904
0.9833587916800752,0.45041336059570314,1.06578369140625,9.972711639404297,10.039608782964633
0.9933227916772012,0.29458740234375,0.925675048828125,10.241702270507814,10.28766841569884
1.003286791674327,0.027093658447265627,0.8424481201171875,10.465786285400391,10.499673112677934
1.0132517916790675,-0.24399261474609377,0.8264314270019532,10.654244384765626,10.68903385296805
1.0232157916761935,-0.42272094726562504,0.9105564880371094,10.756631469726564,10.803375708206925
1.033180791680934,-0.4912783813476563,1.0106982421875002,10.868748321533204,10.926690050585828
1.0431447916780598,-0.5528004455566407,1.041683807373047,10.999276885986328,11.062313749923382
1.0531097916828003,-0.6698570251464844,0.8726852416992188,11.111842803955078,11.166169372932956
1.0630737916799262,-0.8241860961914063,0.5953120422363282,11.139086151123047,11.185388658018462
1.0730387916846666,-0.9181906127929688,0.41628433227539063,11.19716537475586,11.24245876471649
1.0830027916817926,-0.8797206115722657,0.3794609069824219,11.26093276977539,11.301615184554562
1.092967791686533,-0.7713459777832031,0.4447251892089844,11.220816192626954,11.256085960051946
1.102931791683659,-0.7026388549804687,0.5008584594726563,11.157946929931642,11.191261780877282
1.1128967916883994,-0.7698490905761719,0.4608915710449219,11.118878173828126,11.1550231065181
1.1228607916855253,-0.8979826354980469,0.30446685791015626,11.209290161132813,11.249322592836005
1.132825791661162,-1.011895751953125,0.14684463500976563,11.369008026123048,11.414895525483455
1.1427897916873917,-1.153201904296875,0.10268646240234376,11.637250213623048,11.694700153321774
1.1527547916630283,-1.2118798828125001,0.11990066528320313,11.973600769042969,12.03537055500691
1.162718791689258,-1.172362060546875,0.13606704711914064,12.271481323242188,12.32810613634565
1.1726837916648947,-1.1395802307128906,0.16735198974609375,12.494517517089845,12.547494481989965
1.1826477916620206,-1.1587403869628907,0.14594650268554688,12.627890167236329,12.681781804691681
1.192612791666761,-1.2719050598144532,0.10448272705078125,12.570110321044922,12.634727246944179
1.202576791663887,-1.4004876708984375,0.06182144165039063,12.202774200439453,12.283032434781608
1.2125417916686274,-1.5012281799316407,0.03397933959960937,11.612701263427734,11.709383898282463
1.2225057916657533,-1.5931370544433594,0.044756927490234376,10.931168518066407,11.04674314117808
1.2324707916704938,-1.6985179138183595,0.034877471923828125,10.317145385742188,10.456082844552782
1.2424347916676197,-1.7845889282226564,0.0520916748046875,9.712852020263673,9.87557418851476
1.2523997916723602,-1.8356327819824219,0.1327738952636719,9.203910369873048,9.386114356548648
1.262363791669486,-1.785337371826172,0.29174331665039066,8.849148101806641,9.032162854032107
1.2723287916742265,-1.701661376953125,0.4333488464355469,8.65754653930664,8.833830128816233
1.2822927916713525,-1.6569044494628906,0.5498066711425782,8.607400817871094,8.782651568277702
1.292257791676093,-1.6554075622558595,0.568817138671875,8.703800354003906,8.878066666610433
1.3022217916732188,-1.7515077209472658,0.45699966430664063,8.93147689819336,9.113062469481703
1.3121857916703448,-1.8257533264160157,0.2890489196777344,9.133406982421876,9.31858613704025
1.3221507916750852,-1.8973045349121094,0.24339385986328127,9.255103912353515,9.450711798466745
1.3321147916722111,-1.9850221252441407,0.2782713317871094,9.231752471923828,9.446851405345331
1.3420797916769516,-1.9989431762695313,0.35401382446289065,9.10152328491211,9.325171618563527
1.3520437916740775,-1.9080821228027345,0.42870849609375,8.876690826416016,9.089565907663612
1.362008791678818,-1.729054412841797,0.520916748046875,8.650660858154298,8.83713283275556
1.3719727916759439,-1.5227833557128907,0.6584806823730469,8.392747192382814,8.555154667961549
1.3819377916806843,-1.2564871215820312,0.8373587036132812,8.216713256835938,8.354298667768699
1.3919017916778103,-1.0774594116210938,1.0071057128906251,8.137527923583985,8.27009923808275
1.4018667916825507,-1.13763427734375,1.096769256591797,8.096962280273438,8.249721978307099
1.4118307916796766,-1.4088702392578125,1.0327024841308594,8.088430023193359,8.274907250954064
1.421795791684417,-1.62861328125,0.9036708068847656,8.04771469116211,8.260430612106497
1.431759791681543,-1.680106201171875,0.8247848510742188,8.062533874511718,8.276924511884028
1.4417247916862834,-1.572030944824219,0.8678952026367188,8.162825317382813,8.35800457862704
1.4516887916834094,-1.4465917968750002,1.1036549377441407,8.294701080322266,8.491922518505008
